link;title;year count;mean;median;mode; mode frequency;standard deviation;1st Quartile;3rd Quartile;IQR;minimum value;maximum value;filter min;filter max
https://plato.stanford.edu/entries/kant-metaphysics/;Kant's Critique of Metaphysics ;162;1989;1992;2006;17;25;1978;2005;27;1759;2018;1200;2020
https://plato.stanford.edu/entries/kant-hume-causality/;Kant and Hume on Causality ;99;1902;1973;1760;5;111;1770;1997;227;1713;2018;1200;2020
https://plato.stanford.edu/entries/kant-hume-morality/;Kant and Hume on Morality ;244;1946;1996;2008;18;101;1968;2008;40;1640;2018;1200;2020
https://plato.stanford.edu/entries/kant-leibniz/;Leibniz's Influence on Kant ;68;1867;1790;1768;5;123;1765;1995;230;1650;2018;1200;2020
https://plato.stanford.edu/entries/kant-moral/;Kant's Moral Philosophy ;193;1995;1999;1996;18;25;1989;2008;19;1724;2016;1200;2020
https://plato.stanford.edu/entries/kant-development/;Kant's Philosophical Development ;215;1831;1765;2001;12;122;1744;1987;243;1600;2019;1200;2020
https://plato.stanford.edu/entries/kant-mathematics/;Kant's Philosophy of Mathematics ;158;1988;1998;1992;28;43;1985;2006;21;1763;2016;1200;2020
https://plato.stanford.edu/entries/kant-religion/;Kant's Philosophy of Religion ;427;1920;1989;2000;14;113;1793;2004;211;1381;2020;1200;2020
https://plato.stanford.edu/entries/kant-science/;Kant's Philosophy of Science ;244;1966;1994;2001;25;75;1976;2001;25;1686;2016;1200;2020
https://plato.stanford.edu/entries/kant-social-political/;Kant's Social and Political Philosophy ;54;1987;2000;XXXX;XXXX;51;1990;2010;20;1790;2016;1200;2020
https://plato.stanford.edu/entries/kant-judgment/;Kant's Theory of Judgment ;182;1991;2002;2006;15;34;1984;2011;27;1781;2017;1200;2020
https://plato.stanford.edu/entries/kant-transcendental/;Kant's Transcendental Arguments ;311;1973;1995;XXXX;XXXX;67;1978;2007;29;1710;2018;1200;2020
https://plato.stanford.edu/entries/kant-mind/;Kant's View of the Mind and Consciousness of Self ;212;1981;2001;2001;12;58;1983;2009;26;1724;2020;1200;2020
https://plato.stanford.edu/entries/kant-spacetime/;Kant's Views on Space and Time ;110;1947;1992;1992;9;92;1940;2004;64;1644;2020;1200;2020
https://plato.stanford.edu/entries/kaspi-joseph/;Joseph Kaspi ;75;1880;1981;1903;9;226;1903;2002;99;1280;2019;1200;2020
https://plato.stanford.edu/entries/kepler/;Johannes Kepler ;257;1899;1982;XXXX;XXXX;166;1924;1998;74;1300;2016;1200;2020
https://plato.stanford.edu/entries/kierkegaard/;SÃ¸ren Kierkegaard ;78;1980;1996;XXXX;XXXX;48;1984;2005;21;1813;2017;1200;2020
https://plato.stanford.edu/entries/kilvington/;Richard Kilvington ;71;1895;2000;2000;10;245;1982;2008;26;1302;2016;1200;2020
https://plato.stanford.edu/entries/robert-kilwardby/;Robert Kilwardby ;385;1884;1985;2013;39;250;1948;2002;54;1200;2016;1200;2020
https://plato.stanford.edu/entries/knowledge-analysis/;The Analysis of Knowledge ;189;1996;2003;2009;20;32;1989;2009;20;1603;2017;1200;2020
https://plato.stanford.edu/entries/knowledge-acquaindescrip/;Knowledge by Acquaintance vs. Description ;213;1989;2003;2003;23;33;1989;2010;21;1888;2020;1200;2020
https://plato.stanford.edu/entries/knowledge-value/;The Value of Knowledge ;388;2004;2007;2009;43;14;2001;2012;11;1889;2018;1200;2020
https://plato.stanford.edu/entries/knowledge-how/;Knowledge How ;173;1994;2004;2011;30;22;1981;2011;30;1933;2016;1200;2020
https://plato.stanford.edu/entries/thomas-kuhn/;Thomas Kuhn ;197;1979;1979;1962;25;20;1962;1993;31;1900;2020;1200;2020
https://plato.stanford.edu/entries/kumaarila/;KumÄrila ;122;1982;1991;1991;11;75;1983;2005;22;1200;2020;1200;2020
https://plato.stanford.edu/entries/lacan/;Jacques Lacan ;238;1974;1970;1950;18;27;1953;1999;46;1895;2018;1200;2020
https://plato.stanford.edu/entries/la-forge/;Louis de La Forge ;92;1816;1699;1666;8;177;1662;2004;342;1549;2020;1200;2020
https://plato.stanford.edu/entries/lakatos/;Imre Lakatos ;262;1975;1976;2002;22;41;1963;2002;39;1543;2016;1200;2020
https://plato.stanford.edu/entries/lambda-calculus/;The Lambda Calculus ;76;1985;1988;1985;6;28;1981;2002;21;1893;2018;1200;2020
https://plato.stanford.edu/entries/friedrich-lange/;Friedrich Albert Lange ;397;1930;1936;1975;40;65;1873;1991;118;1787;2016;1200;2020
https://plato.stanford.edu/entries/language-thought/;The Language of Thought Hypothesis ;455;1984;1993;1990;33;63;1984;2006;22;1277;2019;1200;2020
https://plato.stanford.edu/entries/laozi/;Laozi ;292;1986;1993;1998;23;49;1979;2000;21;1237;2020;1200;2020
https://plato.stanford.edu/entries/latin-american-philosophy/;Latin American Philosophy ;227;1923;1954;XXXX;XXXX;120;1904;2001;97;1225;2018;1200;2020
https://plato.stanford.edu/entries/latin-american-analytic/;Analytic Philosophy in Latin America ;309;1989;1993;2010;26;23;1973;2008;35;1833;2020;1200;2020
https://plato.stanford.edu/entries/latin-american-metaphilosophy/;Latin American Philosophy: Metaphilosophical Foundations ;252;1969;1996;2003;25;79;1962;2007;45;1474;2017;1200;2020
https://plato.stanford.edu/entries/latinx/;Latinx Philosophy ;241;1991;2007;2016;30;73;1999;2015;16;1300;2018;1200;2020
https://plato.stanford.edu/entries/law-ideology/;Law and Ideology ;56;1975;1992;2001;8;51;1971;2001;30;1685;2019;1200;2020
https://plato.stanford.edu/entries/law-language/;Law and Language ;142;1970;1990;2012;12;85;1972;2008;36;1236;2016;1200;2020
https://plato.stanford.edu/entries/laws-of-nature/;Laws of Nature ;270;1988;1994;XXXX;XXXX;54;1983;2007;24;1311;2020;1200;2020
https://plato.stanford.edu/entries/ceteris-paribus/;Ceteris Paribus Laws ;661;1986;2002;2002;64;63;1991;2008;17;1295;2019;1200;2020
https://plato.stanford.edu/entries/perceptual-learning/;Perceptual Learning ;237;1989;2006;2015;33;69;1991;2014;23;1407;2017;1200;2020
https://plato.stanford.edu/entries/learning-formal/;Formal Learning Theory ;127;1989;1996;1999;13;48;1989;2006;17;1481;2017;1200;2020
https://plato.stanford.edu/entries/lefevre-etaples/;Jacques LefÃ¨vre d'Ãtaples ;271;1789;1970;1503;18;242;1503;1999;496;1400;2019;1200;2020
https://plato.stanford.edu/entries/legal-obligation/;Legal Obligation and Authority ;175;1981;1984;1979;22;20;1973;1992;19;1832;2016;1200;2020
https://plato.stanford.edu/entries/legal-econanalysis/;The Economic Analysis of Law ;152;1984;1990;XXXX;XXXX;53;1974;2004;30;1382;2017;1200;2020
https://plato.stanford.edu/entries/legal-reas-interpret/;Interpretation and Coherence in Legal Reasoning ;264;1991;1990;1996;31;9;1985;1996;11;1958;2016;1200;2020
https://plato.stanford.edu/entries/legal-reas-prec/;Precedent and Analogy in Legal Reasoning ;133;1975;1987;1987;25;84;1979;1994;15;1243;2016;1200;2020
https://plato.stanford.edu/entries/legal-rights/;Legal Rights ;144;1969;1984;1984;10;82;1974;1998;24;1201;2017;1200;2020
https://plato.stanford.edu/entries/legitimacy/;Political Legitimacy ;360;1990;2001;2008;28;58;1990;2007;17;1253;2017;1200;2020
https://plato.stanford.edu/entries/legrand/;Antoine Le Grand ;116;1748;1686;1694;14;131;1674;1700;26;1629;2018;1200;2020
https://plato.stanford.edu/entries/leibniz/;Gottfried Wilhelm Leibniz ;218;1916;1985;XXXX;XXXX;138;1937;1999;62;1537;2020;1200;2020
https://plato.stanford.edu/entries/leibniz-ethics/;Leibniz's Ethics ;85;1939;1998;2008;6;128;1968;2008;40;1583;2016;1200;2020
https://plato.stanford.edu/entries/leibniz-exoteric/;Leibniz's Exoteric Philosophy ;79;1860;1945;XXXX;XXXX;150;1704;2001;297;1670;2016;1200;2020
https://plato.stanford.edu/entries/leibniz-logic-influence/;Leibniz's Influence on 19th Century Logic ;221;1883;1867;1842;9;81;1840;1958;118;1661;2018;1200;2020
https://plato.stanford.edu/entries/leibniz-modal/;Leibniz's Modal Metaphysics ;75;1896;1974;1999;4;151;1788;1992;204;1540;2016;1200;2020
https://plato.stanford.edu/entries/leibniz-causation/;Leibniz on Causation ;104;1929;1986;XXXX;XXXX;117;1945;1998;53;1637;2020;1200;2020
https://plato.stanford.edu/entries/leibniz-evil/;Leibniz on the Problem of Evil ;69;1965;1995;XXXX;XXXX;90;1981;2005;24;1624;2016;1200;2020
https://plato.stanford.edu/entries/leibniz-mind/;Leibniz's Philosophy of Mind ;92;1887;1975;1686;6;141;1704;1992;288;1666;2020;1200;2020
https://plato.stanford.edu/entries/leibniz-physics/;Leibniz's Philosophy of Physics ;188;1937;1990;1998;10;119;1969;2002;33;1646;2019;1200;2020
https://plato.stanford.edu/entries/leibowitz-yeshayahu/;Yeshayahu Leibowitz ;114;1987;1994;XXXX;XXXX;25;1977;2005;28;1903;2019;1200;2020
https://plato.stanford.edu/entries/lesniewski/;StanisÅaw LeÅniewski ;162;1943;1930;1920;15;35;1920;1967;47;1830;2020;1200;2020
https://plato.stanford.edu/entries/leucippus/;Leucippus ;24;1990;1999;XXXX;XXXX;26;1984;2008;24;1925;2016;1200;2020
https://plato.stanford.edu/entries/levels-org-biology/;Levels of Organization in Biology ;500;1988;1999;2007;39;30;1976;2010;34;1842;2020;1200;2020
https://plato.stanford.edu/entries/levinas/;Emmanuel Levinas ;728;1985;1996;2002;44;36;1975;2005;30;1641;2019;1200;2020
https://plato.stanford.edu/entries/lewis-ci/;Clarence Irving Lewis ;256;1952;1946;1946;82;19;1946;1964;18;1883;2016;1200;2020
https://plato.stanford.edu/entries/david-lewis/;David Lewis ;257;1988;1986;1986;20;15;1976;2000;24;1941;2016;1200;2020
https://plato.stanford.edu/entries/lewis-metaphysics/;David Lewis's Metaphysics ;67;1991;1990;1986;15;12;1984;1999;15;1953;2020;1200;2020
https://plato.stanford.edu/entries/liar-paradox/;Liar Paradox ;338;1996;1999;1984;25;16;1984;2008;24;1935;2020;1200;2020
https://plato.stanford.edu/entries/liberalism/;Liberalism ;339;1958;1990;1999;17;102;1965;2000;35;1215;2020;1200;2020
https://plato.stanford.edu/entries/liberalism-latin-america/;Liberalism in Latin America ;161;1913;1919;1837;14;83;1837;1995;158;1750;2016;1200;2020
https://plato.stanford.edu/entries/liberation/;Philosophy of Liberation ;227;1971;1991;2007;10;86;1971;2008;37;1300;2020;1200;2020
https://plato.stanford.edu/entries/libertarianism/;Libertarianism ;164;1981;1998;2012;14;63;1982;2010;28;1690;2019;1200;2020
https://plato.stanford.edu/entries/liberty-positive-negative/;Positive and Negative Liberty ;253;1994;1999;2008;20;19;1985;2008;23;1895;2017;1200;2020
https://plato.stanford.edu/entries/life/;Life ;258;1981;1995;XXXX;XXXX;28;1968;2001;33;1898;2016;1200;2020
https://plato.stanford.edu/entries/life-meaning/;The Meaning of Life ;379;1992;1997;2005;33;26;1986;2005;19;1791;2020;1200;2020
https://plato.stanford.edu/entries/law-limits/;The Limits of Law ;139;1990;1993;1996;16;13;1986;1999;13;1950;2016;1200;2020
https://plato.stanford.edu/entries/computational-linguistics/;Computational Linguistics ;658;1990;1998;2007;49;54;1983;2007;24;1223;2020;1200;2020
https://plato.stanford.edu/entries/linguistics/;Philosophy of Linguistics ;506;1980;1996;XXXX;XXXX;67;1980;2005;25;1481;2020;1200;2020
https://plato.stanford.edu/entries/justus-lipsius/;Justus Lipsius ;192;1777;1636;XXXX;XXXX;204;1594;1998;404;1279;2019;1200;2020
https://plato.stanford.edu/entries/llull/;Ramon Llull ;221;1813;1991;2008;24;304;1721;2007;286;1229;2017;1200;2020
https://plato.stanford.edu/entries/location-mereology/;Location and Mereology ;571;1997;2007;2011;45;71;2002;2013;11;1224;2018;1200;2020
https://plato.stanford.edu/entries/alain-locke/;Alain LeRoy Locke ;50;1967;1982;XXXX;XXXX;37;1931;2001;70;1907;2018;1200;2020
https://plato.stanford.edu/entries/locke/;John Locke ;245;1889;1977;2004;12;152;1689;1994;305;1242;2020;1200;2020
https://plato.stanford.edu/entries/locke-moral/;Locke's Moral Philosophy ;78;1825;1736;1663;19;158;1663;1995;332;1640;2020;1200;2020
https://plato.stanford.edu/entries/locke-freedom/;Locke On Freedom ;145;1962;1999;2013;14;108;1979;2012;33;1242;2020;1200;2020
https://plato.stanford.edu/entries/locke-personal-identity/;Locke on Personal Identity ;288;1937;1991;XXXX;XXXX;120;1896;2010;114;1242;2020;1200;2020
https://plato.stanford.edu/entries/real-essence/;Locke on Real Essence ;101;1941;1998;1999;10;125;1979;2004;25;1620;2020;1200;2020
https://plato.stanford.edu/entries/locke-philosophy-science/;Locke's Philosophy of Science ;128;1970;1998;2002;10;87;1980;2007;27;1623;2020;1200;2020
https://plato.stanford.edu/entries/locke-political/;Locke's Political Philosophy ;224;1987;1995;2016;11;47;1983;2010;27;1632;2020;1200;2020
https://plato.stanford.edu/entries/logic-action/;The Logic of Action ;292;1988;1991;1990;20;30;1980;2000;20;1536;2020;1200;2020
https://plato.stanford.edu/entries/logic-algebraic-propositional/;Algebraic Propositional Logic ;195;1987;1996;2006;21;26;1980;2006;26;1918;2017;1200;2020
https://plato.stanford.edu/entries/logic-ancient/;Ancient Logic ;157;1975;1987;1993;8;54;1968;1997;29;1413;2020;1200;2020
https://plato.stanford.edu/entries/logic-belief-revision/;Logic of Belief Revision ;161;1992;1995;2011;11;35;1986;2004;18;1581;2017;1200;2020
https://plato.stanford.edu/entries/logic-classical/;Classical Logic ;64;1988;1993;2006;7;21;1975;2003;28;1930;2020;1200;2020
https://plato.stanford.edu/entries/logic-combinatory/;Combinatory Logic ;103;1984;1994;XXXX;XXXX;31;1967;2007;40;1850;2020;1200;2020
https://plato.stanford.edu/entries/logic-combining/;Combining Logics ;249;1981;2000;XXXX;XXXX;96;1991;2008;17;1281;2020;1200;2020
https://plato.stanford.edu/entries/logic-conditionals/;The Logic of Conditionals ;279;1985;1988;1994;24;14;1976;1995;19;1929;2016;1200;2020
https://plato.stanford.edu/entries/logic-connexive/;Connexive Logic ;451;1996;2005;2019;55;25;1980;2016;36;1860;2020;1200;2020
https://plato.stanford.edu/entries/logic-deontic/;Deontic Logic ;278;1982;1986;1996;29;19;1971;1997;26;1917;2016;1200;2020
https://plato.stanford.edu/entries/logic-dependence/;Dependence Logic ;103;2003;2011;2013;17;19;2007;2013;6;1935;2017;1200;2020
https://plato.stanford.edu/entries/logic-dialogical/;Dialogical Logic ;92;1993;2000;2001;13;15;1984;2002;18;1955;2016;1200;2020
https://plato.stanford.edu/entries/dynamic-epistemic/;Dynamic Epistemic Logic ;403;2000;2008;2008;51;54;2004;2011;7;1209;2016;1200;2020
https://plato.stanford.edu/entries/logic-epistemic/;Epistemic Logic ;155;1977;1995;XXXX;XXXX;108;1980;2009;29;1236;2019;1200;2020
https://plato.stanford.edu/entries/logics-for-games/;Logics for Analyzing Games ;674;2000;2008;2008;42;45;1998;2014;16;1236;2020;1200;2020
https://plato.stanford.edu/entries/logic-power-games/;Logics for Analyzing Power in Normal Form Games ;125;2005;2008;2001;18;11;2001;2012;11;1958;2017;1200;2020
https://plato.stanford.edu/entries/logic-free/;Free Logic ;217;1988;1994;2001;29;21;1968;2003;35;1919;2020;1200;2020
https://plato.stanford.edu/entries/logic-fuzzy/;Fuzzy Logic ;176;1986;2004;2011;20;97;1997;2011;14;1205;2019;1200;2020
https://plato.stanford.edu/entries/logic-games/;Logic and Games ;125;1979;1995;2001;9;51;1961;2003;42;1521;2019;1200;2020
https://plato.stanford.edu/entries/logic-hybrid/;Hybrid Logic ;186;1999;2006;2006;30;44;1997;2011;14;1437;2017;1200;2020
https://plato.stanford.edu/entries/logic-if/;Independence Friendly Logic ;324;1989;1996;2006;32;46;1985;2004;19;1261;2020;1200;2020
https://plato.stanford.edu/entries/logic-inductive/;Inductive Logic ;196;1983;1994;2006;16;29;1975;2004;29;1854;2020;1200;2020
https://plato.stanford.edu/entries/logic-infinitary/;Infinitary Logic ;81;1970;1968;1965;11;16;1964;1975;11;1930;2016;1200;2020
https://plato.stanford.edu/entries/logic-informal/;Informal Logic ;259;1992;2002;2014;17;47;1994;2011;17;1662;2020;1200;2020
https://plato.stanford.edu/entries/logic-information/;Logic and Information ;303;1997;2006;XXXX;XXXX;30;1993;2011;18;1620;2018;1200;2020
https://plato.stanford.edu/entries/logic-intensional/;Intensional Logic ;128;1954;1974;1998;9;101;1950;1994;44;1216;2020;1200;2020
https://plato.stanford.edu/entries/logic-intuitionistic/;Intuitionistic Logic ;292;1970;1975;1965;15;58;1960;1998;38;1311;2020;1200;2020
https://plato.stanford.edu/entries/logic-justification/;Justification Logic ;211;1982;2005;2009;27;94;1988;2009;21;1234;2020;1200;2020
https://plato.stanford.edu/entries/logic-linear/;Linear Logic ;180;1990;1997;1994;12;74;1991;2004;13;1210;2019;1200;2020
https://plato.stanford.edu/entries/logic-manyvalued/;Many-Valued Logic ;167;1977;1980;1975;12;63;1965;2002;37;1229;2020;1200;2020
https://plato.stanford.edu/entries/logic-modal/;Modal Logic ;154;1987;1994;2001;10;48;1978;2006;28;1483;2019;1200;2020
https://plato.stanford.edu/entries/logic-nonmonotonic/;Non-monotonic Logic ;245;1991;1995;1994;19;68;1990;2005;15;1219;2019;1200;2020
https://plato.stanford.edu/entries/logic-paraconsistent/;Paraconsistent Logic ;198;1990;1999;XXXX;XXXX;55;1977;2009;32;1266;2020;1200;2020
https://plato.stanford.edu/entries/logic-probability/;Logic and Probability ;252;1987;1992;1990;16;49;1981;2008;27;1338;2019;1200;2020
https://plato.stanford.edu/entries/logic-dynamic/;Propositional Dynamic Logic ;143;1983;1983;1979;14;47;1979;1998;19;1443;2019;1200;2020
https://plato.stanford.edu/entries/logic-provability/;Provability Logic ;305;1987;1994;2014;20;66;1983;2007;24;1201;2017;1200;2020
https://plato.stanford.edu/entries/logic-relevance/;Relevance Logic ;129;1995;1995;1992;11;18;1988;2006;18;1908;2020;1200;2020
https://plato.stanford.edu/entries/logic-higher-order/;Second-order and Higher-order Logic ;225;1968;1973;1979;11;47;1956;1991;35;1414;2020;1200;2020
https://plato.stanford.edu/entries/logic-substructural/;Substructural Logics ;77;1986;1992;2000;8;20;1975;2000;25;1935;2018;1200;2020
https://plato.stanford.edu/entries/logic-temporal/;Temporal Logic ;660;1992;1996;2006;35;41;1985;2006;21;1215;2020;1200;2020
https://plato.stanford.edu/entries/logic-firstorder-emergence/;The Emergence of First-Order Logic ;249;1935;1923;1917;25;45;1908;1969;61;1847;2018;1200;2020
https://plato.stanford.edu/entries/intuitionistic-logic-development/;The Development of Intuitionistic Logic ;991;1951;1949;1930;56;62;1930;1983;53;1235;2017;1200;2020
https://plato.stanford.edu/entries/logic-modal-origins/;Modern Origins of Modal Logic ;290;1957;1959;1963;20;27;1942;1970;28;1880;2019;1200;2020
https://plato.stanford.edu/entries/logic-normative/;The Normative Status of Logic ;199;1995;2005;2015;22;33;1986;2010;24;1781;2020;1200;2020
https://plato.stanford.edu/entries/logical-atomism/;Russell's Logical Atomism ;201;1949;1937;2003;16;43;1911;1994;83;1870;2020;1200;2020
https://plato.stanford.edu/entries/logical-consequence/;Logical Consequence ;128;1990;1997;XXXX;XXXX;28;1984;2011;27;1872;2019;1200;2020
https://plato.stanford.edu/entries/logical-constants/;Logical Constants ;317;1982;1986;2002;18;24;1976;1999;23;1885;2016;1200;2020
https://plato.stanford.edu/entries/logical-construction/;Logical Constructions ;179;1946;1931;1914;14;39;1914;1981;67;1879;2020;1200;2020
https://plato.stanford.edu/entries/logical-form/;Logical Form ;160;1972;1985;1995;13;68;1968;1996;28;1207;2016;1200;2020
https://plato.stanford.edu/entries/logical-pluralism/;Logical Pluralism ;158;1983;2002;2006;21;77;1986;2009;23;1375;2019;1200;2020
https://plato.stanford.edu/entries/logical-truth/;Logical Truth ;307;1974;1987;XXXX;XXXX;39;1960;2000;40;1837;2018;1200;2020
https://plato.stanford.edu/entries/logic-ontology/;Logic and Ontology ;148;1986;1998;2009;11;38;1980;2005;25;1781;2020;1200;2020
https://plato.stanford.edu/entries/logicism/;Logicism and Neologicism ;149;1965;1983;XXXX;XXXX;43;1934;1998;64;1858;2017;1200;2020
https://plato.stanford.edu/entries/hermann-lotze/;Hermann Lotze ;181;1951;1978;XXXX;XXXX;56;1903;1995;92;1798;2018;1200;2020
https://plato.stanford.edu/entries/love/;Love ;241;1993;1991;1989;24;13;1988;1999;11;1940;2017;1200;2020
https://plato.stanford.edu/entries/loyalty/;Loyalty ;105;1979;1989;2012;7;38;1973;2005;32;1798;2020;1200;2020
https://plato.stanford.edu/entries/justice-bad-luck/;Justice and Bad Luck ;346;2001;2003;2006;24;13;1996;2009;13;1912;2018;1200;2020
https://plato.stanford.edu/entries/moral-luck/;Moral Luck ;219;1988;1995;1993;23;53;1986;2004;18;1357;2019;1200;2020
https://plato.stanford.edu/entries/lucretius/;Lucretius ;90;1986;1997;2007;8;63;1982;2005;23;1417;2018;1200;2020
https://plato.stanford.edu/entries/lukacs/;Georg [GyÃ¶rgy] LukÃ¡cs ;311;1957;1968;1923;26;35;1923;1983;60;1885;2018;1200;2020
https://plato.stanford.edu/entries/lukasiewicz/;Jan Åukasiewicz ;210;1940;1938;XXXX;XXXX;36;1918;1956;38;1661;2020;1200;2020
https://plato.stanford.edu/entries/luther/;Martin Luther ;402;1821;1974;2017;31;230;1529;2004;475;1255;2020;1200;2020
https://plato.stanford.edu/entries/luther-influence/;Luther's Influence on Philosophy ;421;1930;1985;2017;21;116;1883;2007;124;1483;2020;1200;2020
https://plato.stanford.edu/entries/lvov-warsaw/;Lvov-Warsaw School ;148;1958;1957;1904;7;43;1918;1998;80;1866;2020;1200;2020
https://plato.stanford.edu/entries/lying-definition/;The Definition of Lying and Deception ;497;1980;1997;2013;37;101;1981;2010;29;1209;2016;1200;2020
https://plato.stanford.edu/entries/lyotard/;Jean FranÃ§ois Lyotard ;184;1969;1983;XXXX;XXXX;47;1968;1994;26;1711;2018;1200;2020
https://plato.stanford.edu/entries/catharine-macaulay/;Catharine Macaulay ;256;1888;1967;1783;17;125;1775;2003;228;1400;2020;1200;2020
https://plato.stanford.edu/entries/ernst-mach/;Ernst Mach ;191;1937;1960;1970;14;53;1894;1982;88;1838;2020;1200;2020
https://plato.stanford.edu/entries/machiavelli/;NiccolÃ² Machiavelli ;127;1919;1996;2018;8;174;1957;2010;53;1450;2019;1200;2020
https://plato.stanford.edu/entries/macroevolution/;Philosophy of Macroevolution ;601;1985;1995;1995;27;59;1980;2006;26;1380;2020;1200;2020
https://plato.stanford.edu/entries/madhyamaka/;Madhyamaka ;39;1993;1994;1980;4;19;1981;2008;27;1931;2019;1200;2020
https://plato.stanford.edu/entries/maimon/;Salomon Maimon ;103;1911;1966;1790;8;105;1792;2005;213;1753;2020;1200;2020
https://plato.stanford.edu/entries/maimonides/;Maimonides ;73;1981;1990;2005;12;94;1981;2005;24;1204;2017;1200;2020
https://plato.stanford.edu/entries/maimonides-islamic/;The Influence of Islamic Thought on Maimonides ;235;1977;1989;2009;17;59;1963;2005;42;1502;2016;1200;2020
https://plato.stanford.edu/entries/malebranche/;Nicolas Malebranche ;206;1892;1982;2000;10;156;1699;2005;306;1225;2017;1200;2020
https://plato.stanford.edu/entries/malebranche-ideas/;Malebranche's Theory of Ideas and Vision in God ;100;1962;1992;XXXX;XXXX;89;1967;2001;34;1638;2017;1200;2020
https://plato.stanford.edu/entries/mally/;Ernst Mally ;221;1956;1940;1971;18;38;1926;1998;72;1859;2018;1200;2020
https://plato.stanford.edu/entries/mally-deontic/;Mally's Deontic Logic ;99;1959;1967;1926;25;50;1926;1999;73;1678;2019;1200;2020
https://plato.stanford.edu/entries/ethics-manipulation/;The Ethics of Manipulation ;177;1999;2011;2014;39;61;1992;2014;22;1219;2020;1200;2020
https://plato.stanford.edu/entries/problem-of-many/;The Problem of the Many ;92;1993;1996;2001;11;17;1982;2002;20;1923;2016;1200;2020
https://plato.stanford.edu/entries/marcel/;Gabriel ;159;1978;1984;1995;21;28;1962;2000;38;1885;2016;1200;2020
https://plato.stanford.edu/entries/marcus-aurelius/;Marcus Aurelius ;56;1987;1998;1998;5;29;1981;2005;24;1913;2017;1200;2020
https://plato.stanford.edu/entries/marcuse/;Herbert Marcuse ;214;1969;1976;2005;14;35;1949;2001;52;1844;2020;1200;2020
https://plato.stanford.edu/entries/lucrezia-marinella/;Lucrezia Marinella ;121;1764;1617;1601;28;208;1601;1998;397;1405;2018;1200;2020
https://plato.stanford.edu/entries/maritain/;Jacques Maritain ;483;1959;1953;1948;24;64;1939;1997;58;1259;2019;1200;2020
https://plato.stanford.edu/entries/markets/;Markets ;391;1975;1999;2008;23;75;1976;2008;32;1243;2017;1200;2020
https://plato.stanford.edu/entries/marriage/;Marriage and Domestic Partnership ;495;1978;2000;2016;33;94;1989;2008;19;1225;2020;1200;2020
https://plato.stanford.edu/entries/marsilius-inghen/;Marsilius of Inghen ;60;1688;1500;1396;5;301;1388;1996;608;1340;2017;1200;2020
https://plato.stanford.edu/entries/marty/;Anton Marty ;328;1950;1948;1990;40;56;1908;2004;96;1660;2019;1200;2020
https://plato.stanford.edu/entries/marx/;Karl Marx ;81;1947;1975;1859;6;62;1875;1990;115;1818;2017;1200;2020
https://plato.stanford.edu/entries/lady-masham/;Lady Damaris Masham ;88;1814;1705;1705;12;162;1691;2004;313;1400;2020;1200;2020
https://plato.stanford.edu/entries/logic-massexpress/;The Logic of Mass Expressions ;175;1996;1998;2012;13;17;1984;2011;27;1927;2018;1200;2020
https://plato.stanford.edu/entries/metaphysics-massexpress/;The Metaphysics of Mass Expressions ;244;1990;1995;1998;21;16;1978;2001;23;1919;2016;1200;2020
https://plato.stanford.edu/entries/material-constitution/;Material Constitution ;237;1990;1995;2004;16;19;1982;2002;20;1859;2017;1200;2020
https://plato.stanford.edu/entries/materialism-eliminative/;Eliminative Materialism ;200;1983;1990;1991;23;36;1983;1993;10;1739;2020;1200;2020
https://plato.stanford.edu/entries/mathematics-constructive/;Constructive Mathematics ;248;1981;1988;2005;14;51;1975;2006;31;1379;2018;1200;2020
https://plato.stanford.edu/entries/mathematics-explanation/;Explanation in Mathematics ;618;2005;2012;2017;74;34;2005;2016;11;1547;2018;1200;2020
https://plato.stanford.edu/entries/mathematics-inconsistent/;Inconsistent Mathematics ;112;1988;2002;2006;10;84;1989;2010;21;1267;2017;1200;2020
https://plato.stanford.edu/entries/mathematics-nondeductive/;Non-Deductive Methods in Mathematics ;160;1983;2004;2008;14;83;1992;2010;18;1382;2020;1200;2020
https://plato.stanford.edu/entries/philosophy-mathematics/;Philosophy of Mathematics ;259;1980;1989;1983;15;55;1971;2001;30;1208;2017;1200;2020
https://plato.stanford.edu/entries/fictionalism-mathematics/;Fictionalism in the Philosophy of Mathematics ;339;1989;1998;1998;21;41;1983;2008;25;1424;2018;1200;2020
https://plato.stanford.edu/entries/formalism-mathematics/;Formalism in the Philosophy of Mathematics ;157;1976;1980;2010;9;31;1956;2004;48;1903;2020;1200;2020
https://plato.stanford.edu/entries/mathphil-indis/;Indispensability Arguments in the Philosophy of Mathematics ;250;1994;1997;2012;24;38;1984;2008;24;1424;2019;1200;2020
https://plato.stanford.edu/entries/intuitionism/;Intuitionism in the Philosophy of Mathematics ;165;1974;1978;1975;8;31;1962;2000;38;1881;2020;1200;2020
https://plato.stanford.edu/entries/naturalism-mathematics/;Naturalism in the Philosophy of Mathematics ;160;1991;1997;1997;34;26;1988;2006;18;1843;2016;1200;2020
https://plato.stanford.edu/entries/nominalism-mathematics/;Nominalism in the Philosophy of Mathematics ;226;1989;1992;1989;48;42;1987;2004;17;1424;2020;1200;2020
https://plato.stanford.edu/entries/structuralism-mathematics/;Structuralism in the Philosophy of Mathematics ;284;1993;2000;1996;22;37;1988;2010;22;1506;2020;1200;2020
